학번,입학일자,교육과정,등록학기,학년,주야,현학적,학과명,성별,전공1,전공2,부전공,비고,공학인증여부,연도,학기,코드,분반,과목명,학점,성적,재이수여부
21400799,20140301,140,3,2,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,ITP20007,01,Logic Design,3,A0,N
21400799,20140301,140,3,2,주간,군입대휴학,기계제어공학부,남,기계공학,전자제어공학,,복수,,2015,1,PCO10013,10,English Communication,3,B0,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,1,GEK10001,01,채플(한국어) 1,0,P,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,1,GEK10008,01,공동체리더십훈련1,1,P,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,1,GEK10011,02,창조와 진화,2,D0,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,1,GEK10045,05,Christian Foundation 1,2,F,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,1,GEK10058,02,일반화학,3,F,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,1,GEK20028,01,인간관계와자기성장,3,F,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,1,MEC10002,03,경영학입문,3,D0,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,1,PCO10058,05,정보처리실습,2,F,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,2,GEA20051,01,Introduction to Global Entrepreneurship,3,F,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,2,GEK10009,01,공동체리더십훈련2,1,P,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,2,GEK10015,01,한동인성교육,1,P,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,2,GEK10066,01,공간학입문,3,D+,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,2,GEK20045,01,Christian Foundation 2,2,F,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,2,MEC10001,01,경제학입문,3,D0,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,2,PCO10012,01,English Foundation,3,D+,N
21400800,20140301,140,2,1,주간,군입대휴학,언론정보문화학부,남,언론정보학,공연영상학,,복수,,2014,2,PCO10057,16,정보처리개론,2,D0,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,1,GEK10001,01,채플(한국어) 1,0,P,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,1,GEK10008,01,공동체리더십훈련1,1,P,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,1,GEK10021,01,생활체육 1,1,P,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,1,GEK10045,03,Christian Foundation 1,2,PD,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,1,GEK10076,03,비전과 진로탐색,1,P,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,1,GEK20011,01,기독교 세계관,2,A+,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,1,IID10004,01,드로잉기초 1,3,A0,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,1,LAW10004,01,법학입문,3,B0,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,1,PCO10012,05,English Foundation,3,B0,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,1,PCO10058,06,정보처리실습,2,PD,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,2,ECE10002,02,C 프로그래밍(전산전자),3,B0,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,2,GEK10002,01,채플(한국어) 2,0,P,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,2,GEK10007,04,교양독서,1,P,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,2,GEK10009,01,공동체리더십훈련2,1,P,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,2,GEK10015,01,한동인성교육,1,PD,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,2,GEK10066,01,공간학입문,3,B+,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,2,GEK20045,07,Christian Foundation 2,2,PD,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,2,GEK30045,01,현대사회와 여성,3,A+,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,2,ISL10076,02,초급중국어2,3,B+,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2014,2,PCO10013,15,English Communication,3,B0,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,1,GEK20001,01,채플(한국어) 3,0,P,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,1,GEK20008,01,공동체리더십훈련3,0.5,P,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,1,GEK20046,01,사회봉사2,1,PD,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,1,IID20006,01,시각디자인기초,3,A+,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,1,IID20013,02,Typography Design 1,3,A0,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,1,IID20055,03,Computer Graphic Design 1,3,B+,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,1,IID20059,01,Presentation Technique 1,3,B+,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,1,IID20061,01,제품디자인기초1,3,C+,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,1,PCO20004,06,English Reading&Discussion,3,C0,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,2,GEK10046,01,사회봉사1,1,P,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,2,GEK20002,01,채플(한국어) 4,0,P,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,2,GEK20009,01,공동체리더십훈련4,0.5,P,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,2,GEK30014,01,기독교와현대사상,3,B+,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,2,IID20003,03,색채학 및 산업색채,3,B+,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,2,IID20015,02,Typography Design 2,3,B0,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,2,IID20057,02,Computer Graphic Design 2,3,A0,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,2,IID20062,01,제품디자인기초2,3,A0,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2015,2,IID20063,02,Editorial Design,3,B0,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2016,1,GEK10059,02,환경과 인간,3,,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2016,1,GEK30001,01,채플(한국어) 5,0,,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2016,1,GEK30008,01,공동체리더십훈련5,0.5,,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2016,1,IID20016,02,아이디어 발상법,3,,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2016,1,IID30011,01,Digital Motion Graphic Design1,3,,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2016,1,IID30018,01,디자인세미나1,1,,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2016,1,IID30068,02,Human-Centered Design,3,,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2016,1,IID30076,01,Advanced Editorial Design,3,,N
21400801,20140301,140,5,3,주간,입학,콘텐츠융합디자인학부,여,시각디자인,제품디자인,,복수,,2016,1,IID30086,03,Graphic & Advertisement Design 1,3,,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,1,GEK10001,01,채플(한국어) 1,0,P,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,1,GEK10008,01,공동체리더십훈련1,1,P,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,1,GEK10037,02,서양사,3,D0,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,1,GEK10041,01,심리학개론,3,C+,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,1,GEK10045,08,Christian Foundation 1,2,P,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,1,GEK10095,02,Calculus 1,3,C+,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,1,GEK20019,01,교회사의이해,3,F,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,1,PCO10024,03,한문,3,B0,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,1,PCO10058,01,정보처리실습,2,F,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,2,GEK10002,01,채플(한국어) 2,0,P,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,2,GEK10009,01,공동체리더십훈련2,1,P,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,2,GEK10015,01,한동인성교육,1,P,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,2,GEK10066,01,공간학입문,3,C0,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,2,GEK20011,02,기독교 세계관,2,C0,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,2,GEK20028,02,인간관계와자기성장,3,P,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,2,GEK20045,04,Christian Foundation 2,2,P,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,2,ISL10085,01,러시아어로 하는 러시아여행,3,B+,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2014,2,PCO10012,07,English Foundation,3,B0,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2015,1,ECE10020,01,공학설계입문,3,C+,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2015,1,ECE20016,02,자바프로그래밍언어,3,C0,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2015,1,ECE20057,01,논리설계,3,B0,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2015,1,ECE20060,02,기초전자회로실험,2,F,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2015,1,GEK10046,01,사회봉사1,1,P,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2015,1,GEK10055,03,물리학 1,3,D+,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2015,1,GEK20001,01,채플(한국어) 3,0,P,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2015,1,GEK20008,01,공동체리더십훈련3,0.5,P,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2015,1,PCO10052,01,C 프로그래밍,3,C0,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2015,3,GEK10007,11,교양독서,1,P,N
21400802,20140301,140,3,2,주간,군입대휴학,전산전자공학부,남,컴퓨터공학심화,,,,공학인증,2015,3,GEK20046,01,사회봉사2,1,P,N
21400803,20140301,140,2,1,주간,일반휴학,공간환경시스템공학부,여,도시환경공학,건설공학,,복수,,2014,1,GEK10001,01,채플(한국어) 1,0,P,N
21400803,20140301,140,2,1,주간,일반휴학,공간환경시스템공학부,여,도시환경공학,건설공학,,복수,,2014,1,GEK10008,01,공동체리더십훈련1,1,P,N
21400803,20140301,140,2,1,주간,일반휴학,공간환경시스템공학부,여,도시환경공학,건설공학,,복수,,2014,1,GEK10011,01,창조와 진화,2,A+,N
21400803,20140301,140,2,1,주간,일반휴학,공간환경시스템공학부,여,도시환경공학,건설공학,,복수,,2014,1,GEK10045,11,Christian Foundation 1,2,PD,N
21400803,20140301,140,2,1,주간,일반휴학,공간환경시스템공학부,여,도시환경공학,건설공학,,복수,,2014,1,GEK10066,01,공간학입문,3,B+,N
21400803,20140301,140,2,1,주간,일반휴학,공간환경시스템공학부,여,도시환경공학,건설공학,,복수,,2014,1,GEK10076,02,비전과 진로탐색,1,P,N
